Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
46,0.9722785949707031,0.8950795530016459,0.9446353337345818,0.9057372857831607,0.9446353337345818,0.9870243591784748,0.9676322152768719
47,0.9898109436035156,0.9601919608924393,0.9796917649384518,0.9649811275537715,0.9796917649384518,0.9948578575950833,0.9881551283025559
48,0.9850921630859375,0.938581464426598,0.9683177948925821,0.9614895432518152,0.9683177948925821,0.9752437251988177,0.9880939937383963
49,0.9835128784179688,0.9288172999324736,0.9630951567730036,0.937962577962578,0.9630951567730036,0.98961166581852,0.9818188021856432
50,0.9764747619628906,0.9393763639580834,0.9687406543832526,0.9674901285815531,0.9687406543832526,0.9699944170938436,0.9803763391574843
51,0.9872207641601562,0.9566444064813376,0.977841863664625,0.9637665097722206,0.977841863664625,0.9923344386419471,0.9851909088486851
52,0.9775390625,0.9307285968070212,0.9641216257388338,0.9425943356884986,0.9641216257388338,0.9866551926266821,0.9735220896555893
53,0.9729461669921875,0.9071436053210432,0.9513112728271317,0.9289391826665236,0.9513112728271317,0.9747875513534808,0.9722611844997593
54,0.9900779724121094,0.9571633261417348,0.9781128773025236,0.9683266965460937,0.9781128773025236,0.9880988812948417,0.9906504824764172
55,0.9757575988769531,0.8846830826180841,0.9388136294926971,0.9189331825464141,0.9388136294926971,0.9595732955440088,0.9796485217852141
56,0.9754638671875,0.9275863233621923,0.9624329786115622,0.9765553698633385,0.9624329786115622,0.9487132247106914,0.9887164216567123
57,0.981201171875,0.9427263112629731,0.9705189102525754,0.9656892508065764,0.9705189102525754,0.9753971212467383,0.9838979120922099
58,0.9832496643066406,0.9413587254103286,0.9697936945799253,0.9595426082221618,0.9697936945799253,0.9802661771454796,0.9843773818973176
59,0.9741172790527344,0.9198558941648949,0.9582551450456824,0.9576011706405322,0.9582551450456824,0.9589100132985273,0.9809431167510446
60,0.9849510192871094,0.9306446792426294,0.9640766001620878,0.9593330916998912,0.9640766001620878,0.9688672511301865,0.9891859069814513
61,0.9819526672363281,0.9118206217848356,0.9538767511918341,0.9602331835044262,0.9538767511918341,0.9476039205051718,0.9903761198567343
62,0.9742927551269531,0.8934494916754945,0.9437267754999791,0.9460097433579429,0.9437267754999791,0.9414547999067009,0.9840442900822276
63,0.9789199829101562,0.9073627036813519,0.9514317354848917,0.9349316843141657,0.9514317354848917,0.9685246488324237,0.9817365545261055
64,0.9750862121582031,0.91877370810273,0.957667602201207,0.9617507681091496,0.957667602201207,0.953618960331496,0.9840911429143857
65,0.9881324768066406,0.9309035181236673,0.9642154663722006,0.9414631954895663,0.9642154663722006,0.988094676788156,0.988139774082266
66,0.9751968383789062,0.9078801960839874,0.9517161485794062,0.9355154240331693,0.9517161485794062,0.9684878712310134,0.9774618709147409
67,0.9539794921875,0.8024432581141715,0.8903950285278192,0.9374067414010789,0.8903950285278192,0.8478734816762986,0.9839882554440911
68,0.9850921630859375,0.9481119549630889,0.9733649573348601,0.9729670808807499,0.9733649573348601,0.9737631593301697,0.9894921932927991
69,0.9856147766113281,0.9179521768455865,0.9572211319213622,0.9558873507488048,0.9572211319213622,0.9585586404325896,0.9910741301059002
70,0.9891281127929688,0.9571119003190273,0.9780860258046657,0.9852526566905226,0.9780860258046657,0.9710229007633587,0.9951587640609426
71,0.9740638732910156,0.9302452036524058,0.9638622097256845,0.9607014197923289,0.9638622097256845,0.967043866852956,0.9779728357375744
72,0.9779434204101562,0.9074302364675557,0.9514688601645124,0.9853276080871999,0.9514688601645124,0.919859778957106,0.9957910904765942
73,0.9672775268554688,0.888606082642911,0.9410179187810278,0.9520417391304348,0.9410179187810278,0.9302464688209464,0.9817217700241271
74,0.9831886291503906,0.9389569914814045,0.9685176057092647,0.9858495368013845,0.9685176057092647,0.9517845609502682,0.9949036779417773
