Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
25,0.9768943786621094,0.9415736623291437,0.9699077409194111,0.9490714632960622,0.9699077409194111,0.9916794505795938,0.9680049843323377
26,0.9833145141601562,0.9333516182117388,0.9655270251099447,0.9481015988979522,0.9655270251099447,0.9836049779205138,0.9832240117276816
27,0.986297607421875,0.9393867805133225,0.9687461933350735,0.944406745156584,0.9687461933350735,0.994373392397828,0.984104578967792
28,0.9682159423828125,0.8888785158906923,0.9411706559344771,0.9157346596685993,0.9411706559344771,0.9680600743667209,0.9682714593162818
29,0.9818878173828125,0.9270761338678216,0.9621582848489679,0.9470323360057737,0.9621582848489679,0.9777752579657557,0.9831546172615275
30,0.9738502502441406,0.8945903555172838,0.9443628306373723,0.9414515737519217,0.9443628306373723,0.9472921483700785,0.9819757883724406
31,0.9642486572265625,0.867752268333639,0.9291941795983741,0.8835234619694836,0.9291941795983741,0.9798438495857233,0.9593397664807607
32,0.9799957275390625,0.9349476504738748,0.9663803051673291,0.9448045028895212,0.9663803051673291,0.9889645579918382,0.9763196816091645
33,0.9804115295410156,0.9018183208734059,0.948374837885932,0.9097502169929598,0.948374837885932,0.9904245936751921,0.9781887172411221
34,0.974029541015625,0.9000601870201553,0.9474017646058995,0.9224716396353022,0.9474017646058995,0.97371680853767,0.9741284090452665
35,0.9781608581542969,0.9280652376046038,0.9626907010238063,0.9361699430903583,0.9626907010238063,0.9907578806170355,0.9731547917310788
36,0.98040771484375,0.9098156277436348,0.9527784928836748,0.9231399657924744,0.9527784928836748,0.9843833118018086,0.979408900853428
37,0.9854354858398438,0.922271986970684,0.9595645082713774,0.9307992603246353,0.9595645082713774,0.9901643643993705,0.9844356538134497
38,0.9638557434082031,0.8491121904610239,0.918399862205572,0.8656687339675943,0.918399862205572,0.9779717906861576,0.9601489237704879
39,0.9660415649414062,0.8917360899969595,0.9427700774037596,0.9210622181466454,0.9427700774037596,0.9655258687665424,0.9662518863820669
40,0.9772262573242188,0.9241721812246765,0.9605919784543078,0.9458201718467678,0.9605919784543078,0.9758325174684495,0.977780265591931
41,0.9766769409179688,0.9228604953380689,0.9598829427049159,0.9568942961800104,0.9598829427049159,0.9628903164656942,0.9823020732624342
42,0.9550399780273438,0.8431982970797579,0.914929553066174,0.862240663900415,0.914929553066174,0.9744768523501284,0.9486263666573653
43,0.9744758605957031,0.8956504109418131,0.9449531472386077,0.9689392789053669,0.9449531472386077,0.922125883108542,0.9907887363407116
44,0.9749870300292969,0.8940488309337987,0.9440610150404805,0.9458766411378556,0.9440610150404805,0.942252345838797,0.9844363715017476
45,0.9775886535644531,0.9323031895280236,0.9649657409671244,0.9464147853550123,0.9649657409671244,0.9842584820505335,0.974541655320355
46,0.9759025573730469,0.9074757594399039,0.9514938839446829,0.9189570015277139,0.9514938839446829,0.9864193599745263,0.9725887204390621
47,0.9860687255859375,0.9464068209500609,0.9724655819774718,0.9501436464088397,0.9724655819774718,0.9958615790855325,0.9828558401094308
48,0.9844894409179688,0.9367681134628244,0.9673518548257588,0.9515662764797876,0.9673518548257588,0.9836700034292993,0.9847392076931117
49,0.9819793701171875,0.9222872935447786,0.9595727929346524,0.9365071410674016,0.9595727929346524,0.9838033235650236,0.9814727257661205
50,0.9848251342773438,0.9607467782360719,0.97998047366461,0.9717838927648192,0.97998047366461,0.9883165000253769,0.9827231114289032
51,0.9852790832519531,0.9501678719008264,0.9744472623012693,0.9614409658704856,0.9744472623012693,0.9878102807125885,0.9842743332178733
52,0.980377197265625,0.9385534253120708,0.9683028727062101,0.9569575543511357,0.9683028727062101,0.9799204300270637,0.980578469249243
53,0.9868087768554688,0.9531620365980847,0.9760194174757282,0.9623516219025218,0.9760194174757282,0.9900810400135067,0.9855915171561958
54,0.9826011657714844,0.9269386643599724,0.9620842443034923,0.9412932086213908,0.9620842443034923,0.9838144785609847,0.982250179514671
55,0.9820060729980469,0.9133127503951189,0.954692587718877,0.9323490235071197,0.954692587718877,0.9781333648244371,0.9829371238217814
56,0.9653854370117188,0.9042705827741908,0.9497290888743615,0.9151905356780593,0.9497290888743615,0.9869767977431055,0.9546888459146943
57,0.9759864807128906,0.9266077507811407,0.9619059721995292,0.9681926712796024,0.9619059721995292,0.9557003884032178,0.9854120223708397
58,0.972625732421875,0.9083794032404274,0.9519903659597243,0.9172801464615861,0.9519903659597243,0.9894307925514901,0.9662736481336438
59,0.9811859130859375,0.941799129111056,0.9700273473108477,0.9576543713552041,0.9700273473108477,0.9827242279466089,0.9804954347489665
60,0.9822311401367188,0.9194981162075283,0.9580609727549385,0.9428485353275798,0.9580609727549385,0.9737723520691107,0.9844583556217381
61,0.9746208190917969,0.883739624290083,0.9382821414325074,0.9003222303323779,0.9382821414325074,0.979583930577616,0.9734036994461281
62,0.9891777038574219,0.9541805966051327,0.9765531376810995,0.9689216892168921,0.9765531376810995,0.9843057545566626,0.9906244743273864
63,0.9872322082519531,0.9422582592944018,0.9702708224154624,0.9633144026244312,0.9702708224154624,0.9773284423369419,0.9899155915620652
64,0.9585952758789062,0.8636997224768626,0.9268657520955179,0.9694693072098104,0.9268657520955179,0.8878490195825319,0.9882714144154389
65,0.9852447509765625,0.9154350677743769,0.9558507966945168,0.9264946674337301,0.9558507966945168,0.9871281059927389,0.9848811701846846
66,0.9699211120605469,0.8898481483033681,0.9417139140012271,0.9216100468777129,0.9417139140012271,0.9627144260560719,0.9723541808050863
67,0.9769439697265625,0.904209458602764,0.9496953757032993,0.9149693684446868,0.9496953757032993,0.987161297020452,0.974054318571079
68,0.9798049926757812,0.930464706964037,0.9639800236776572,0.9619510605361071,0.9639800236776572,0.9660175639557083,0.9851598415354956
69,0.9917564392089844,0.9526511831726555,0.9757515232442016,0.9639507815098104,0.9757515232442016,0.9878447766619712,0.9925457296107826
70,0.9776229858398438,0.9156565874419474,0.9559715383691606,0.9402202799267703,0.9559715383691606,0.9722595419847329,0.9794094912633998
71,0.9688529968261719,0.9154306666114265,0.9558483975104228,0.9694307337940112,0.9558483975104228,0.9426413967427821,0.9834484478836937
72,0.9783210754394531,0.9102268419057248,0.9530039280545792,0.9715552707897754,0.9530039280545792,0.935147767661522,0.9915871678128132
73,0.9903450012207031,0.9663730452920934,0.982898995290636,0.9770565794422653,0.982898995290636,0.9888117021710464,0.9909430760664952
74,0.9846229553222656,0.9443070503875434,0.9713558876406091,0.9833537155600317,0.9713558876406091,0.9596472999915756,0.9939399335854433
75,0.9798927307128906,0.926710233592881,0.9619611890105291,0.9598346726576227,0.9619611890105291,0.9640971488912354,0.9855501961007808
76,0.9763641357421875,0.923557134749673,0.960259633639489,0.9678328549634112,0.960259633639489,0.9528040119135504,0.986447177766399
77,0.9788284301757812,0.9149881289729647,0.9556071028635418,0.9626448358661145,0.9556071028635418,0.9486715263550749,0.9883621100829915
78,0.9733161926269531,0.8679117019468625,0.9292855770883248,0.9204181352130727,0.9292855770883248,0.938325541514403,0.9813568148019572
79,0.9872322082519531,0.9482016837934877,0.9734122413313738,0.960103423959884,0.9734122413313738,0.9870952150797486,0.9872747083579075
80,0.98419189453125,0.9413687233831831,0.9697990001020304,0.9535376986686157,0.9697990001020304,0.9866245532867713,0.9833493402907959
81,0.9735870361328125,0.8935669817846438,0.9437923140616629,0.9708888666199018,0.9437923140616629,0.9181671721000758,0.9912338054236742
82,0.9880409240722656,0.9586989170816537,0.9789140216711395,0.9729523758590262,0.9789140216711395,0.9849491764005252,0.9892542799623927
