Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
1,0.8944940567016602,0.6983221485660683,0.8223671217568204,0.7800759094204444,0.8223671217568204,0.8695067584314871,0.9042536684989821
2,0.9011955261230469,0.7180812852384788,0.8359107236754579,0.7957830362500867,0.8359107236754579,0.8803002251688766,0.9095607511207918
3,0.8464460372924805,0.6322417963423576,0.774691345068028,0.7652773477241562,0.774691345068028,0.7843398380940777,0.8779538708123998
4,0.8797388076782227,0.655315961962657,0.7917714527269695,0.7916211281231736,0.7917714527269695,0.7919218344332798,0.915384656639413
5,0.8745946884155273,0.6804517033649324,0.8098438080694584,0.7606954631893508,0.8098438080694584,0.8657817519579742,0.8785252808020354
6,0.885772705078125,0.6541574389817834,0.7909252451622137,0.7751936658272199,0.7909252451622137,0.8073085557495635,0.9144458073874986
7,0.8477792739868164,0.6197959096171162,0.7652765461836759,0.7459705394976004,0.7652765461836759,0.785608395957815,0.8764833718769559
8,0.8993167877197266,0.6918366215107811,0.8178527556555465,0.8005032338686526,0.8178527556555465,0.8359709794267132,0.9227922771363553
9,0.8544301986694336,0.6218031625214939,0.7668047231511711,0.7518236804342682,0.7668047231511711,0.7823949370245666,0.8861772755751454
10,0.8528118133544922,0.5857498684817968,0.7387670402805658,0.7208461190366874,0.7387670402805658,0.75760174130994,0.8888742789444549
11,0.8286800384521484,0.5824347474390592,0.7361248207948483,0.7092441684380953,0.7361248207948483,0.7651233163659459,0.8575452269843361
12,0.8952102661132812,0.6847140246019472,0.8128548995295825,0.7832504554182462,0.8128548995295825,0.8447851653078348,0.9138027132121921
13,0.8997974395751953,0.6777774711036283,0.8079468019770129,0.7598100895920571,0.8079468019770129,0.8625953304659386,0.9118269174947814
14,0.8939609527587891,0.715443201244792,0.8341205359940087,0.7816699380945191,0.8341205359940087,0.8941163677302152,0.8938949222189609
15,0.8889951705932617,0.7073422775593124,0.8285887216129569,0.8032498087004192,0.8285887216129569,0.855578364733969,0.9042612756178787
16,0.8654508590698242,0.6149069509725248,0.7615385525490707,0.7213608709574127,0.7615385525490707,0.8064557700637558,0.8868750398125915
17,0.8631467819213867,0.651819986121423,0.7892143109999985,0.766626239566241,0.7892143109999985,0.8131738738247882,0.8861335820999429
18,0.8587732315063477,0.6578499259495441,0.7936181866072785,0.805924860808795,0.7936181866072785,0.78168171136149,0.8998068177832852
19,0.9206781387329102,0.7411289795486448,0.8513200208071531,0.7905265883633997,0.8513200208071531,0.9222427488661934,0.9201670093310138
20,0.8911094665527344,0.6726800503392741,0.8043140709460038,0.788256753760674,0.8043140709460038,0.821039188243527,0.9173636821294849
21,0.8812799453735352,0.6515828745595351,0.789040483037592,0.7127863471865872,0.789040483037592,0.8835645292900924,0.8805132143917075
22,0.88336181640625,0.6817088785484525,0.8107335190343546,0.7791016542838277,0.8107335190343546,0.8450426153776671,0.8994440788850167
23,0.8856534957885742,0.6823099240888677,0.8111584129879089,0.7768121363133142,0.8111584129879089,0.8486823892323714,0.9007083156634655
24,0.9138374328613281,0.7387593178387819,0.8497545465430308,0.8228311208157009,0.8497545465430308,0.8784994670426022,0.9274004745653557
25,0.904545783996582,0.699770833458315,0.8233707976204971,0.7855391909273963,0.8233707976204971,0.865030720342911,0.9182279797402697
26,0.892094612121582,0.7038587068895572,0.826193749567969,0.808587278440098,0.826193749567969,0.8445840268835778,0.9128129767751443
27,0.855900764465332,0.5994884232568619,0.7496002028400928,0.7430163376468927,0.7496002028400928,0.7563017903839594,0.8956378229673371
28,0.8924703598022461,0.6848326792562529,0.812938504443733,0.784172707923248,0.812938504443733,0.8438950965128615,0.9110691432399782
29,0.9069986343383789,0.7042118098103685,0.826436955496427,0.7747131192669734,0.826436955496427,0.8855616074697913,0.914145473041709
30,0.9122848510742188,0.718673628252538,0.8363119284994786,0.8337331185374959,0.8363119284994786,0.8389067409311626,0.939027659220087
