Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
1,0.9254798889160156,0.7357108309854867,0.8477343320693244,0.817643609463452,0.8477343320693244,0.8801244598378299,0.9394668017588604
2,0.9607572555541992,0.8634443393565301,0.9267186801562186,0.9141489911144997,0.9267186801562186,0.9396388587937884,0.9683351562054541
3,0.8969879150390625,0.6842320667457918,0.8125151874917553,0.7978361500651063,0.8125151874917553,0.8277444954485335,0.9225552029876862
4,0.9320974349975586,0.7787063829258211,0.8755873261610667,0.8743208299745606,0.8755873261610667,0.8768574968327185,0.9527883886833709
5,0.9156064987182617,0.7190243499741228,0.8365493484544841,0.8024947730252666,0.8365493484544841,0.8736222826611114,0.9293935221020547
6,0.9396152496337891,0.7964044900465918,0.8866649960621464,0.8712204353270581,0.8866649960621464,0.9026670262547924,0.9527104527582447
7,0.9573001861572266,0.8409279852204498,0.9135913973514279,0.9056875229582466,0.9135913973514279,0.9216344394171839,0.9688691184383028
8,0.942413330078125,0.7786518377865184,0.8755528442885466,0.8560196659211349,0.8755528442885466,0.8959982790111063,0.9559730524717716
9,0.9643306732177734,0.8621353139571315,0.925964195507415,0.9127496087820145,0.925964195507415,0.9395670390500408,0.9720398829972025
10,0.9667549133300781,0.8869613152177438,0.94009485839978,0.9590712580162201,0.94009485839978,0.9218548313713066,0.9844744825825055
11,0.9379253387451172,0.7841163496459429,0.8789968768590125,0.8752934120208221,0.8789968768590125,0.8827318144140511,0.9568583702420993
12,0.9706125259399414,0.8786447913548936,0.9354027918403968,0.9418094168699925,0.9354027918403968,0.9290827395799932,0.9829485785534309
13,0.9195871353149414,0.744236765794295,0.8533666763472705,0.8205892287985659,0.8533666763472705,0.8888715801066543,0.9305618838538646
14,0.9303579330444336,0.7878438367944591,0.8813340635019167,0.9170468264408591,0.8813340635019167,0.8482985791775371,0.9663466419354042
15,0.9463720321655273,0.83878015005863,0.9123223894187517,0.9024850698386062,0.9123223894187517,0.9223765310465502,0.9567782485701902
16,0.9599704742431641,0.858269205444483,0.9237296759047267,0.9324692666928357,0.9237296759047267,0.9151523879817819,0.9761192790637636
